symbol,Open,High,Low,Close,Volume,Currency,Date
WBA,253,253,253,253,253,253,253
WBC,102,102,102,102,102,102,102
WBK,256,256,256,256,256,256,256
WBRBY,252,252,252,252,252,252,252
WBS,256,256,256,256,256,256,256
WBT,256,256,256,256,256,256,256
WCC,256,256,256,256,256,256,256
WCG,15,15,15,15,15,15,15
WD,256,256,256,256,256,256,256
WDAY,253,253,253,253,253,253,253
WDC,253,253,253,253,253,253,253
WDFC,253,253,253,253,253,253,253
WDR,256,256,256,256,256,256,256
WEBK,87,87,87,87,87,87,87
WEC,253,253,253,253,253,253,253
WEGRY,250,250,250,250,250,250,250
WEICY,252,252,252,252,252,252,252
WELL,253,253,253,253,253,253,253
WEN,253,253,253,253,253,253,253
WERN,253,253,253,253,253,253,253
WETF,253,253,253,253,253,253,253
WEX,256,256,256,256,256,256,256
WEYS,253,253,253,253,253,253,253
WFAFY,253,253,253,253,253,253,253
WFC,253,253,253,253,253,253,253
WFTIQ,247,247,247,247,247,247,247
WGO,256,256,256,256,256,256,256
WH,256,256,256,256,256,256,256
WHGLY,252,252,252,252,252,252,252
WHLKY,156,156,156,156,156,156,156
WHLM,187,187,187,187,187,187,187
WHLR,253,253,253,253,253,253,253
WHR,253,253,253,253,253,253,253
WIFI,253,253,253,253,253,253,253
WILC,247,247,247,247,247,247,247
WIMHY,252,252,252,252,252,252,252
WINA,253,253,253,253,253,253,253
WING,253,253,253,253,253,253,253
WINS,230,230,230,230,230,230,230
WIRE,253,253,253,253,253,253,253
WISA,253,253,253,253,253,253,253
WIT,253,253,253,253,253,253,253
WIX,253,253,253,253,253,253,253
WJRYY,252,252,252,252,252,252,252
WKHS,253,253,253,253,253,253,253
WLDN,253,253,253,253,253,253,253
WLFC,253,253,253,253,253,253,253
WLH,24,24,24,24,24,24,24
WLK,256,256,256,256,256,256,256
WLL,256,256,256,256,256,256,256
WLMIY,196,196,196,196,196,196,196
WLTW,253,253,253,253,253,253,253
WLWHY,154,154,154,154,154,154,154
WM,253,253,253,253,253,253,253
WMB,253,253,253,253,253,253,253
WMMVY,253,253,253,253,253,253,253
WMT,253,253,253,253,253,253,253
WNC,256,256,256,256,256,256,256
WNEB,253,253,253,253,253,253,253
WOPEY,253,253,253,253,253,253,253
WOR,256,256,256,256,256,256,256
WORX,177,177,177,177,177,177,177
WPC,256,256,256,256,256,256,256
WPFH,97,97,97,97,97,97,97
WPG,256,256,256,256,256,256,256
WPM,253,253,253,253,253,253,253
WPP,253,253,253,253,253,253,253
WPRT,253,253,253,253,253,253,253
WPX,256,256,256,256,256,256,256
WRB,256,256,256,256,256,256,256
WRE,256,256,256,256,256,256,256
WRI,256,256,256,256,256,256,256
WRK,256,256,256,256,256,256,256
WRLD,253,253,253,253,253,253,253
WRLS,205,205,205,205,205,205,205
WRN,253,253,253,253,253,253,253
WRTC,253,253,253,253,253,253,253
WSBC,253,253,253,253,253,253,253
WSBF,253,253,253,253,253,253,253
WSC,253,253,253,253,253,253,253
WSFS,253,253,253,253,253,253,253
WSG,253,253,253,253,253,253,253
WSM,256,256,256,256,256,256,256
WSO,256,256,256,256,256,256,256
WSR,256,256,256,256,256,256,256
WST,256,256,256,256,256,256,256
WSTG,253,253,253,253,253,253,253
WSTL,243,243,243,243,243,243,243
WTBA,253,253,253,253,253,253,253
WTER,253,253,253,253,253,253,253
WTFC,253,253,253,253,253,253,253
WTKWY,252,252,252,252,252,252,252
WTM,256,256,256,256,256,256,256
WTR,253,253,253,253,253,253,253
WTRE,253,253,253,253,253,253,253
WTRH,253,253,253,253,253,253,253
WTS,256,256,256,256,256,256,256
WTT,251,251,251,251,251,251,251
WU,253,253,253,253,253,253,253
WUBA,180,180,180,180,180,180,180
WVE,253,253,253,253,253,253,253
WVFC,178,178,178,178,178,178,178
WVVI,253,253,253,253,253,253,253
WW,253,253,253,253,253,253,253
WWD,253,253,253,253,253,253,253
WWE,256,256,256,256,256,256,256
WWR,253,253,253,253,253,253,253
WWW,256,256,256,256,256,256,256
WY,253,253,253,253,253,253,253
WYGPY,121,121,121,121,121,121,121
WYND,253,253,253,253,253,253,253
WYNMY,253,253,253,253,253,253,253
WYNN,253,253,253,253,253,253,253
X,253,253,253,253,253,253,253
XAIR,253,253,253,253,253,253,253
XAN,253,253,253,253,253,253,253
XEC,256,256,256,256,256,256,256
XEL,253,253,253,253,253,253,253
XELA,253,253,253,253,253,253,253
XELB,253,253,253,253,253,253,253
XENE,253,253,253,253,253,253,253
XERS,253,253,253,253,253,253,253
XHR,256,256,256,256,256,256,256
XLNX,253,253,253,253,253,253,253
XLRN,253,253,253,253,253,253,253
XNCR,253,253,253,253,253,253,253
XNET,253,253,253,253,253,253,253
XNGSY,252,252,252,252,252,252,252
XOG,252,252,252,252,252,252,252
XOM,253,253,253,253,253,253,253
XON,253,253,253,253,253,253,253
XONE,253,253,253,253,253,253,253
XPEL,253,253,253,253,253,253,253
XPER,253,253,253,253,253,253,253
XPL,251,251,251,251,251,251,251
XPO,256,256,256,256,256,256,256
XRAY,253,253,253,253,253,253,253
XRX,253,253,253,253,253,253,253
XSPA,253,253,253,253,253,253,253
XXII,253,253,253,253,253,253,253
XYL,256,256,256,256,256,256,256
Y,256,256,256,256,256,256,256
YAHOY,252,252,252,252,252,252,252
YAMCY,250,250,250,250,250,250,250
YARIY,253,253,253,253,253,253,253
YDUQY,151,151,151,151,151,151,151
YELP,256,256,256,256,256,256,256
YGEHY,200,200,200,200,200,200,200
YGYI,250,250,250,250,250,250,250
YI,253,253,253,253,253,253,253
YIN,223,223,223,223,223,223,223
YJ,253,253,253,253,253,253,253
YNDX,253,253,253,253,253,253,253
YORW,253,253,253,253,253,253,253
YPF,256,256,256,256,256,256,256
YRCW,253,253,253,253,253,253,253
YTEN,253,253,253,253,253,253,253
YTRA,253,253,253,253,253,253,253
YUEIY,135,135,135,135,135,135,135
YUM,253,253,253,253,253,253,253
YUMA,72,72,72,72,72,72,72
YUMC,256,256,256,256,256,256,256
YVR,253,253,253,253,253,253,253
YY,253,253,253,253,253,253,253
YZCAY,251,251,251,251,251,251,251
Z,253,253,253,253,253,253,253
ZAGG,253,253,253,253,253,253,253
ZAYO,45,45,45,45,45,45,45
ZBH,253,253,253,253,253,253,253
ZBRA,253,253,253,253,253,253,253
ZEUS,253,253,253,253,253,253,253
ZFGN,253,253,253,253,253,253,253
ZG,253,253,253,253,253,253,253
ZGNX,253,253,253,253,253,253,253
ZION,253,253,253,253,253,253,253
ZIXI,253,253,253,253,253,253,253
ZKIN,253,253,253,253,253,253,253
ZLAB,253,253,253,253,253,253,253
ZLNDY,252,252,252,252,252,252,252
ZM,253,253,253,253,253,253,253
ZN,251,251,251,251,251,251,251
ZNGA,253,253,253,253,253,253,253
ZS,253,253,253,253,253,253,253
ZTCOY,251,251,251,251,251,251,251
ZTO,256,256,256,256,256,256,256
ZTS,256,256,256,256,256,256,256
ZUMZ,253,253,253,253,253,253,253
ZURVY,252,252,252,252,252,252,252
ZVO,253,253,253,253,253,253,253
